id,text,label
1025,"thầy wzjwz239 nói chuyện cọc lốc , không hiểu vấn đề gì hỏi thầy thì thầy lại như quát vào mặt , tạt nước lạnh , … nói chuyện xưng hô mày - tao ( có lúc thì xưng tớ - cậu nhưng lời nói đầy ẩn ý ) , hay nói móc và tìm cách bắt bẻ sinh viên .",negative
1026,"nội dung khảo sat quá dài , nhiều mục lặp đi lặp lại , nhiều bạn khảo sát mà không cần đọc , toàn tích chàn .",negative
1027,"thực hành đúng tiêu chí môn học , đi từ dễ đến khó cho sinh viên học tập từng bước dễ hiểu , giảng viên tích cực giải đáp thắc mắc và hỗ trợ sinh viên trong giờ thực hành .",negative
1028,"giảng bài kỹ , dễ hiểu , nhiệt tình .",positive
1029,thầy rất nguyên tắc và mọi thứ được sắp xếp rõ ràng .,positive
1030,"cô dạy có tâm huyết với học sinh , truyền đạt tốt , dễ hiểu .",positive
1031,"giảng viên dạy có tâm huyết , kỹ càng với sinh viên , nhiệt tình giúp đỡ .",positive
1032,tài liệu hỗ trợ toàn tiếng anh rất khó học .,negative
1033,khiến lớp không có hứng thú học .,negative
1034,"máy chiếu quá mờ , đề nghị thay đổi .",negative
1035,"thầy rất nhiệt tình , dạy rất kỹ , thầy cũng rất vui tính .",positive
1036,nhà trường nên cài bộ microsoft visual studio phiên bản mới hơn 2010 .,negative
1037,"thời lượng thực hành quá ít , kiến thức mới mà hướng dẫn ít !",negative
1038,thầy nên bỏ ra một vài tiết để làm bài tập vì lượng ví dụ thầy cho khá nhiều .,negative
1039,nhiệt tình giúp đỡ các bạn sinh viên .,positive
1040,"giọng nói , cử chỉ , cách truyền đạt của cô rất chi là dễ thương .",positive
1041,cô nói hơi nhỏ nên hơi buồn ngủ .,negative
1042,hướng dẫn cụ thể hơn .,negative
1043,tài liệu thực hành nên nêu rõ mục tiêu cũng như kiến thức cần đạt được sau bài thực hành .,negative
1044,giảng viên rất nhiệt tình trong giảng dạy .,positive
1045,thiếu kinh nghiệm truyền đạt .,negative
1046,"dạy dễ hiểu , nhiệt tình , tuyệt vời .",positive
1047,tiếng anh nói lưu loát .,positive
1048,"giảng viên nhiệt tình , dạy đúng giờ .",positive
1049,ít hướng dẫn sinh viên trong giờ thực hành .,negative
1050,"thầy dạy khá hay và chi tiết , dễ tiếp thu .",positive
1051,cô rất nhiệt tình và thân thiện với sinh viên .,positive
1052,"giảng viên tận tâm , tạo sự chủ động trong học tập cho người học .",positive
1053,"giảng dạy dễ hiểu , linh động trong nhiều bài tập .",positive
1054,"nhiệt tình , chi tiết .",positive
1055,lớp học cần đảm bảo số sinh viên vừa đủ .,negative
1056,"dạy dễ hiểu , thân thiện .",positive
1057,"giảng viên tận tâm , nhiệt tình , ham học hỏi .",positive
1058,"giảng dạy hay , dễ hiểu , tận tình .",positive
1059,thầy thường xuyên cho nghỉ trước khi kết thúc giờ học .,negative
1060,thầy trả lời mail không có thiện cảm .,negative
1061,tận tâm gọi những sinh viên không tập trung để trả lời câu hỏi .,positive
1062,em có ý kiến là nên hủy môn vật lý kỹ thuật .,negative
1063,"thầy giảng bài rất hay , dễ hiểu , và thực tế .",positive
1064,cho sinh viên làm nhiều bài tập từ dễ đến khó để hiểu bài .,negative
1065,"cô tận tâm , nhiệt tình .",positive
1066,giao đề tài thiếu công bằng .,negative
1067,"thầy giảng bài kỹ , dễ hiểu !",positive
1068,thầy không dùng micro nên ngồi ở xa không nghe rõ .,negative
1069,chất lượng tốt giáo viên nhiệt tình .,positive
1070,"cô giảng dạy có tâm và nhiệt tình giúp đỡ sinh viên , giúp sinh viên hiểu sâu và vận dụng các vấn đề đã học vào thực tiễn .",positive
1071,"bài giảng dễ hiểu , có kèm theo ví dụ cụ thể , thân thiện với sinh viên , giải đáp ngay khi sinh viên có câu hỏi .",positive
1072,"giảng viên giảng dạy tận tình , vui vẻ giúp học viên nhận thức được nhiều kiến thức .",positive
1073,"nên hướng dẫn làm bài tập nhiều hơn , học lý thuyết quá nhiều .",negative
1074,cách truyền đạt chưa thực sự hiệu quả .,negative
1075,đề nghị thầy xem lại việc chấm chéo đồ án và báo cáo chéo đồ án .,negative
1076,mong thầy cố gắng trong các học kỳ sau .,negative
1077,nội dung bài học được lồng ghép vào nhưng trò chơi .,positive
1078,liên hệ đến thực tiễn .,positive
1079,"tiếng anh không phải là môn dạy lý thuyết , ngữ pháp , nên em nghĩ cô nên thay đổi cách dạy .",positive
1080,điều đó dẫn đến nhiều sinh viên cũng sẽ phát âm như vậy .,negative
1081,"giảng viên tận tâm , dạy tốt .",positive
1082,"thầy đúng giờ giấc , giúp đỡ tốt trong quá trình thực hành .",positive
1083,"giáo viên tốt bụng , vui tính .",positive
1084,thầy chậm trễ trong việc gặp sinh viên để thảo luận về vấn đề đồ án .,negative
1085,"thầy nhiệt tình , vui vẻ .",positive
1086,tuân thủ đúng giờ học .,positive
1087,lên lớp trễ 5 - 10 phút .,negative
1088,"thầy tận tâm với học sinh , nhiệt tình với học sinh .",positive
1089,"cho quá nhiều bài tập , chỉ nên cho bài tập ví dụ điển hình .",positive
1090,hướng dẫn chi tiết về cách thực hành .,positive
1091,còn vài điều về bài học vẫn chưa được giải thích cho mọi sinh viên hiểu .,negative
1092,thầy chuẩn bị bài giảng rất đầy đủ .,positive
1093,"học thoải mái , ít áp lực .",positive
1094,dạy hay và muốn học thêm nữa ở môn khác .,positive
1095,cần tăng thời gian môn học lên 30 - 50% để sinh viên có điều kiện tiếp thu sâu hơn kiến thức .,negative
1096,"giảng viên dạy dễ hiểu , phát âm chuẩn và thường tương tác với sinh viên trong buổi học .",positive
1097,"cô wzjwz253 nhiệt tình , giảng bài kỹ .",positive
1098,em hi vọng trong các tiết học thầy có thể đi sâu vào kiến thức chuyên môn và giảm bớt thời lượng của hoạt động liên hệ thực tế .,negative
1099,thầy giải nhiều bài tập cho sinh viên giúp sinh viên củng cố kiến thức sau khi học lý thuyết .,positive
1100,cô wzjwz6 rất nhiệt tình .,positive
1101,"giáo viên dạy rất tận tâm , nhiệt tình .",positive
1102,"cần cho thêm nhiều tài liệu , nhiều bài tập để sinh viên tư nghiên cứu .",negative
1103,cô rất nhiệt tình và tận dụng tốt thời gian .,positive
1104,các thầy cô nên để micro gần miệng tí .,negative
1105,"nếu được chọn , cô luôn là lựa chọn hàng đầu cho các môn kinh tế .",positive
1106,"máy tính của phòng thực hành không phục vụ được nội dung thực hành , giảng viên yêu cầu tự làm trên laptop rồi mang lên phòng thực hành chấm điểm , vậy phòng thực hành dùng để chấm điểm ?",negative
1107,"cần cải cách lại nội dung các bài thực hành , một số kiến nội dung trong bài thực hành đã trở nên lỗi thời .",negative
1108,cô giảng bài cụ thể .,positive
1109,vì môn học này không hay .,negative
1110,coi lại thái độ giảng viên thực hành .,negative
1111,mong cô có thể giảng dạy nội dung dễ hiểu hơn .,negative
1112,nên tự tin hơn trong việc giảng dạy .,negative
1113,"giảng viên giảng không hay , đã vậy còn không nhiệt tình , không vui vẻ , không tạo cơ hội cho sinh viên hỏi về bài giảng .",negative
1114,"thầy vui tính , giảng bài dễ hiểu , nhiệt tình .",positive
1115,"khả năng truyền đạt , giao tiếp rất kém , kiến thức không vững , thiếu khả năng tương tác với sinh viên .",negative
1116,"thầy nhiệt tình , tận tâm giúp đỡ sinh viên .",positive
1117,cô giảng dạy chi tiết trong quá trình học .,positive
1118,giúp đỡ học sinh quá ít .,negative
1119,đề nghị thầy share slide giảng dạy trên lớp .,negative
1120,giáo viên giảng hay dễ hiểu .,positive
1121,giáo viên chưa đi sâu vào vấn đề bài học .,negative
1122,có một số phần chưa phân bổ hợp lý lắm .,negative
1123,chưa thấy rõ mục tiêu của môn học .,negative
1124,sinh viên chịu khó sẽ làm được bài .,positive
1125,giảng viên thân thiện nhiệt tình cởi mở .,positive
1126,nên dành nhiều thời gian cho bài tập và hướng dẫn cụ thể phương pháp giải hơn .,negative
1127,mong thầy giải bài tập trên lớp .,negative
1128,"thầy dạy rất tốt , em cảm thấy dễ hiểu .",positive
1129,cần thêm nhiêu bài tập thực tế .,negative
1130,cần thêm nhiều tài liệu cho môn học .,negative
1131,đề nghị nhà trường nên đầu tư thêm cho phòng máy và cập nhật các phần mềm phục vụ cho học tập .,negative
1132,"giảng viên cập nhật thông tin về bài học thường xuyên , đầy đủ , mới mẻ .",positive
1133,"dạy dễ hiểu dễ tiếp thu , tập trung vài kiến thức trọng tâm .",positive
1134,"bài dạy phụ thuộc nhiều vào slide , cách truyền đạt chưa thực sự phù hợp với cá nhân .",negative
1135,nên biên soạn một tài liệu của chính trường ta .,negative
1136,"sau khi đã học xong môn nhập môn điện tử , em thiết nghĩ môn học này cần có thêm những phần học về thực tế , để sinh viên chúng em có thêm động lực khi học những phần lý thuyết đôi khi "" khô khan "" và "" xa lạ "" đồng thời sẽ tạo được sự đam mê với bộ môn điện tử nói chung ngay từ những ngày đầu học "" nhập môn "" .",negative
1137,"cô vui tính , dạy tốt .",positive
1138,giảng dạy chi tiết hơn .,negative
1139,giảng bài rất dễ hiểu .,positive
1140,"tên môn học là lập trình ứng dụng web , tuy nhiên chỉ cho lập trình trên ngôn ngữ php , nên rõ ràng trong tên môn học với ngôn ngữ nào .",negative
1141,"chính vì lẽ đó , mong nhà trường có thể đòi lại quyền lợi cho sinh viên .",negative
1142,không đáp ứng được nhu cầu của sinh viên .,negative
1143,giảng viên rất tận tâm .,positive
1144,"giảng viên dạy hay , dễ hiểu , nhiệt tình , khối lượng kiến thức được giảm tải để có thể nhớ phần trọng tâm .",positive
1145,giáo viên rất nhiệt tình đối với sinh viên .,positive
1146,"những phần trọng tâm bài tập thì cũng không nói được "" đây là phần quan trọng có trong đề thi các em cần chú ý "" .",negative
1147,"cách giảng dạy của cô rất dễ hiểu , cô cũng rất quan tâm sinh viên .",positive
1148,"giảng dạy hay , đưa ra một số ví dụ thực tế để tăng sinh  động cho tiết dạy .",positive
1149,không tập trung vào giảng kiến thức cho học sinh hiểu .,negative
1150,"cô tận tâm , nhiệt tình , phương pháp dạy dễ hiểu .",positive
1151,thầy lúc nào cũng chỉ nghĩ cho thầy chứ không nghĩ cho người khác .,negative
1152,"khi lấy điểm quá trình thì lấy đại , ngay những bài chưa hề nhắc đến hay đề cập đến bài tập , tài liệu thì không cung cấp bài tập chỉ trừ slide bài giảng lý thuyết .",negative
1153,giảng bài kém hiệu quả .,negative
1154,"thầy dạy tốt , giảng dễ hiểu .",positive
1155,"giọng truyền cảm , cho ví dụ cụ thể .",positive
1156,"nhiệt tình , dễ thương .",positive
1157,hay cho nghỉ liên tục vì đi công tác .,negative
1158,giảng viên truyền đạt chưa hay .,negative
1159,"lên lớp ai làm việc người ấy , thầy không có giảng gì thêm .",negative
1160,"giáo viên rất dễ tính , dạy tận tình .",positive
1161,"trang thiết bị còn hỏng hóc nhiều , thường xuyên trục trặc trong giờ học .",negative
1162,lịch thi thực hành cần được thông báo sớm tới sinh viên và phù hợp với thời gian môn học .,negative
1163,thầy dạy rất hay ạ !,positive
1164,"thầy cho chép bài ít thôi , tập trung sửa bài được không ạ .",negative
1165,cô lại kiểu khó tính nữa .,negative
1166,cần đưa ra nhiều ví dụ minh họa hơn .,negative
1167,"thầy nhiệt tâm , vui tính .",positive
1168,"giảng viên nhiệt tình , vui vẻ , giải đáp hết mọi thắc mắc sinh viên .",positive
1169,quá dễ dẫn đến buồn ngủ .,negative
1170,tăng cường làm bài tập trên lớp !,negative
1171,"đứng lớp đúng giờ , giải đáp mọi thắc mắc của sinh viên , nhiệt tình .",positive
1172,cứ ngỡ được 10 điểm là chắc chắn rồi .,negative
1173,"cô dạy rất nhiệt tình và tài liệu của cô rất cụ thể dễ hiểu , cô hướng dẫn rất tận tình .",positive
1174,giảng viên cho quá nhiều bài tập nhưng lại ít hướng dẫn và giải .,negative
1175,"gần gũi , thân thiện với sinh viên , khả năng truyền đạt kiến thức tốt .",positive
1176,chỉ có học lý thuyết .,negative
1177,"thầy dạy rất có tâm , và giảng cho sinh viên rất nhiều thứ !",positive
1178,"phòng học còn nóng và bụi bặm , máy chiếu tuy là vẫn thầy được nhưng như thế vẫn là mờ , đề nghị khắc phục vấn đề này .",negative
1179,"nếu em buồn ngủ , dù lên lớp em vẫn sẽ ngủ , mà ngủ ở trên lớp thì đau lưng và tê chân lắm .",negative
1180,"bài tập quá nhiều , sinh viên làm không kịp .",negative
1181,"giảng viên dạy rất buồn ngủ , không thu hút sinh viên vào bài giảng .",negative
1182,"giảng viên giảng dạy nhiệt tình , có nhiều bài tập hay .",positive
1183,không giúp đỡ sinh viên trong những vấn đề xung quanh .,negative
1184,"nhiệt tình , vui vẻ .",positive
1185,"thời gian học tập luôn thiếu sót , giảng viên chưa nhiệt tình giảng dạy .",negative
1186,"nhưng học mới thấy kiến thức thầy dạy rất hay , bám sát thực tế , thầy dạy rất nhiệt tình , vui vẻ , khác với mọi người nói .",positive
1187,"giảng dạy tốt , nhiệt tình chỉ bảo sinh viên .",positive
1188,"giảng viên có chuyên môn rất tốt , kiến thức rộng , giải đáp được mọi thắc mắc của sinh viên .",positive
1189,nên gắn chặt hơn nữa môn học với thực tiễn .,negative
1190,"có nhiều câu chuyện thú vị bên cạnh việc giảng dạy , tương tác với lớp nhằm tạo điều kiện cho việc tiếp thu kiến thức dễ dàng .",positive
1191,"giảng viên dạy rất nhiệt tình , phản hồi trực tiếp , gián tiếp thắc mắc của sinh viên rất tích cực .",positive
1192,"giảng viên rất nhiệt tình , phương pháp giảng dạy hay , sinh viên nắm bắt kiến thức ngay trên lớp .",positive
1193,kiến thức của môn này có lẽ hiếm khi nào tụi em dùng tới .,negative
1194,thầy nên cho những ví dụ code demo để sinh viên hiểu hơn .,negative
1195,giáo viên giảng bài hơi khó hiểu và không có tài liệu tham khảo trên moodle .,negative
1196,thầy vừa dạy slide tiếng anh vừa dịch sang tiếng việt kế bên câu tiếng anh để khi về nhà tụi em đọc lại dễ hiểu hơn .,positive
1197,bài tập ở lớp giúp ích rất nhiều cho việc học .,positive
1198,"giảng viên rất tâm huyết và nhiệt tình , giảng bài dễ hiểu .",positive
1199,em thấy thầy dạy hay hơn thầy wzjwz301 hi hi .,positive
1200,ảnh hưởng đến tiến độ học tập và quỹ thời gian của sinh viên ( do học bù ) .,negative
1201,hy vọng học kỳ tới thầy có thể kết thúc buổi học đúng giờ .,negative
1202,"phòng thực hành thì máy bị treo , bị hư hoài , dây mạng thì cắm lúc nhận lúc không .",negative
1203,cần xác định rõ mục đích môn học và cho sinh viên đề cương chi tiết môn học trước khi bắt đầu .,negative
1204,"nhiệt tình với sinh viên , tư tưởng thoải mái .",positive
1205,"giảng viên chỉ cho đồ án và giải đáp các yêu cầu đồ án , không cung cấp tài liệu hay hướng dẫn cơ bản , sinh viên tự tìm hiểu với lý do là hệ tài năng nên cần tự xoay sở .",negative
1206,những gì được học nó nhằm mục đích gì ?,negative
1207,giảng viên dạy rất nhiệt tình .,positive
1208,"cô dạy rất tận tình , dễ hiểu .",positive
1209,"thầy giảng dạy nhiệt tình , truyền cảm .",positive
1210,giảng viên nhiệt tình trong giảng dạy và chấm điểm .,positive
1211,"thầy dạy hay , dễ hiểu , có nhiều kiến thức bổ xung hay .",positive
1212,"giáo viên luôn đảm bảo đúng giờ giảng dạy , giảng bài dễ hiểu .",positive
1213,"không biết thầy nào dạy chính thức , mà học thường nghỉ không thông báo trước để sinh viên đứng chờ sắp hết tiết rồi tự về nhiều lần .",negative
1214,thầy quan tâm sinh viên .,positive
1215,"thầy giải đáp thắc mắc của sinh viên rất nhiệt tình , có tâm .",positive
1216,tuy dạy chậm giúp học sinh dễ hiêu tuy nhiên nhiều bài khó thì sẽ khiến sinh viên dễ chán .,negative
1217,mong được là học trò của thầy nhiều hơn ạ .,positive
1218,bài giảng hơi khó hiểu .,negative
1219,môn học cần thiết kế để sinh viên có cơ hội khảo sát thực tế .,negative
1220,cách truyền đạt khó có thể cho tôi nắm bắt được nội dung môn học .,negative
1221,thầy khá nhiệt huyết và gần gủi với sinh viên .,positive
1222,"giảng viên nên đổi mới phương pháp giảng dạy , tránh thô cứng , không hấp dẫn sinh viên .",negative
1223,thầy rất tận tâm và nhiệt tình chỉ dạy sinh viên .,positive
1224,"cô thân thiện với học sinh , truyền cảm hứng , động lực tốt .",positive
1225,"thầy dạy tốt , nhiệt tình .",positive
1226,phải đầu tư thêm trang thiết bị cho phòng thực hành .,negative
1227,"khi phản ánh kết quả bài tập không đúng thì cô lại lơ , cười rồi bỏ đi , không có một đáp án cụ thể .",negative
1228,chưa có sự tương tác tốt với giáo viên lý thuyết .,negative
1229,"giáo viên rất vui tính , niềm nở với học sinh .",positive
1230,em muốn nhà trường xếp lịch làm sao để chúng em ít bị trùng lịch nhất ạ .,negative
1231,sau kỳ thi giữa kỳ cấu trúc dữ liệu lý thuyết ( chủ yếu là thi về thuật toán sắp xếp ) thì thầy mới cho làm bài tập về các thuật toán sắp xếp .,negative
1232,phòng wzjwz98 dãy nhà wzjwz99 buổi chiều quá nóng và nắng !,negative
1233,"giáo viên dễ gần , tận tâm .",positive
1234,"năng động , nhiệt tình .",positive
1235,"giảng viên giảng rất hay , bám sát thực tế , phần kiến thức học được có thể áp dụng được trong nhiều lĩnh vực , không riêng gì công nghệ thông tin .",positive
1236,"tuy có phần chém gió kinh điển nhưng kiến thức , hiểu biết rộng , đặc biệt về công nghệ .",positive
1237,"thầy vui tính , dạy tốt , đi cặn kẽ vào bài học .",positive
1238,"cơ sở vật chất , phỏng máy không đủ phích cắm cho dụng cụ thực hành và số lượng sinh viên , máy còn tiềm ẩn nhiều virus .",negative
1239,"thân thiện , nhiệt tình .",positive
1240,"cách nói chuyện dí dỏm , gần gũi đem lại không khí thoải mái , vui vẻ cho mỗi buổi học .",positive
1241,cho ví dụ dễ hiểu .,positive
1242,điều chỉnh máy chiếu phù hợp với kích thước phông màn !,negative
1243,"giảng viên chưa cho bài tập về nhà để sinh viên làm nên cho 5 bài mỗi chương , không cần chữa chỉ cần đáp án .",negative
1244,thầy wzjwz187 dạy có tâm và luôn hỗ trợ khi có thắc mắc .,positive
1245,"nên chỉ đưa ra nội dung chính và công thức , cách làm bài .",negative
1246,giảng viên chưa định hướng được mục đích học môn này cho sinh viên .,negative
1247,"thầy dạy dễ hiểu , tiết học dễ hiểu , sôi nổi .",positive
1248,"giáo trình rõ ràng , bài tập đầy đủ nội dung đã học .",positive
1249,"phương pháp dạy nhàm chán , chỉ đọc slide .",negative
1250,"giảng viên dạy chậm giúp sinh viên theo kịp tiến độ , có sự tưởng tác nhiều giữa cả giảng viên và sinh viên , ví dụ minh họa bài tập phong phú sau mỗi phần lý thuyết giúp sinh viên nắm rõ bài .",positive
1251,"thầy dạy dễ hiểu , sinh động , có nhiều ví dụ cụ thể !",positive
1252,"môn học này thật sự rất khó và chương trình học hơi nặng , lúc trước môn này dược chia ra làm 2 môn là cấu trúc dữ liệu 1 và cấu trúc dữ liệu 2 , năm nay lại gộp thành một nên sinh viên khó tải nổi kiến thức .",negative
1253,tạo hứng thú cho sinh viên .,positive
1254,cần nhiều bài tập hơn nữa .,negative
1255,"thầy vào lớp trễ , kéo dài thời gian dạy học qua tiết trống , dạy không đúng với trọng tâm ra đề thi , chấm điểm cuối kỳ quá chậm .",negative
1256,"thầy biết rõ sự chênh lệch về trình độ giữa khóa 9 và khóa 10 trong lớp nên đưa ra cách đánh giá hợp lý , thầy nói rõ điểm mạnh và điểm yếu của nhóm sau mỗi lần báo cáo .",negative
1257,"nhiệt tình , vui tính .",positive
1258,"giảng dạy tích cực , dễ hiểu .",positive
1259,giảng viên tận tình giúp đỡ .,positive
1260,cô dạy khá nhanh nên khó theo kịp bài giảng .,negative
1261,lịch thực hành không được thông báo .,negative
1262,thầy wzjwz174 ít cho bài tập về nhà .,negative
1263,"thầy dễ tính thoải mái , vui tính , nhiệt tình .",positive
1264,"phần lý thuyết lặp lại nên chán , không thu hút .",negative
1265,hiểu tâm lý học sinh nên mọi người trong lớp đều chú ý giảng bài .,positive
1266,chưa thực sự tận dụng tốt thời gian và chưa mở rộng vấn đề .,positive
1267,cần có nhiều buổi thực hành trên thiết bị thật hoặc giảng viên nên đem thiết bị thật làm vài bày mẫu trên lớp .,negative
1268,"thầy dạy tận tâm , nhiệt tình , tâm huyết , vui tính .",positive
1269,các yêu cầu về đồ án môn học nên đươc đưa ra chính xác trước khi sinh viên bắt đầu thực hiện chia nhóm và làm đồ án .,negative
1270,đôi lúc giảng bài hơi nhanh .,negative
1271,nhiệt tình tận tâm và vui vẻ .,positive
1272,"thầy cho bài tập lạ , đa dạng .",positive
1273,"giảng viên hay nói chậm và còn giải thích lại bằng tiếng việt , điều này không thực sự cần thiết .",negative
1274,"thầy cho điểm phần nào còn theo cảm tính , chưa được công bằng .",negative
1275,"thầy wzjwz243 là một giảng viên rất tâm huyết với sinh viên , thầy truyền đạt rất dễ hiểu bài và kỹ càng .",positive
1276,hạn chế cho ra ví dụ kiểu như 12 rồi cho bài tập kiểu như 245 .,negative
1277,thầy dạy bằng slide bài giảng hơi nhanh .,negative
1278,giảng viên hướng dẫn thực hành cần nhiệt tình giúp đỡ sinh viên trong quá trình thực hành .,positive
1279,"thầy giảng dạy nhiệt tình dễ hiểu , sửa bài tập cẩn thận .",positive
1280,"thầy rất tận tâm nhiệt tình , quan tâm đến sinh viên , giảng bài dễ hiểu , kiến thức sâu rộng am hiểu cao .",positive
1281,"cô tận tâm , hỗ trợ nhiệt tình .",positive
1282,truyền đạt nhiều kinh nghiệm tốt cho sinh viên .,positive
1283,giảng viên trợ giúp nhiệt tình .,positive
1284,giáo viên rất nhiệt tình và tâm huyết đối với sinh viên .,positive
1285,cô có thể giảng phần lý thuyết kỹ hơn được không ạ .,negative
1286,thầy hay up slide lên wed trường rất chậm ( thứ 3 học thì thứ 2 thầy mới up ) .,negative
1287,"giảng viên nhiệt tình , thân thiện , truyền đạt kiến thức tốt .",positive
1288,"thầy nhiệt tình , bài giảng phong phú đa dạng .",positive
1289,"số lượng thuật toán nhiều , dàn trải , nên được tinh giảm bớt để tập trung và liên hệ ứng dụng thực tiễn nhiều hơn .",negative
1290,"giảng viên nhiệt tình , có tâm .",positive
1291,cô dạy khá dễ hiểu và cô khá thoải mái .,positive
1292,đề cương môn học chưa được cập nhật cho sinh viên .,negative
1293,cô dạy trên lớp và thực hành tận tâm .,positive
1294,"nhiệt tình , gần gũi sinh viên .",positive
1295,"giảng viên nhiệt tình , tận tâm với công việc , slide dễ hiểu , hoạt động học tập sôi nổi .",positive
1296,"nhiệt tình , quan tâm đến sinh viên .",positive
1297,mong muốn giảng viên nào cũng áp dụng như vậy thì quá tốt .,negative
1298,cô dạy rất có tâm .,positive
1299,thầy wzjwz199 rất nhiệt tình trong quá trình giảng dạy .,positive
1300,"giảng dạy tận tâm , nhiệt tình , dễ hiểu .",positive
1301,học đúng giờ nhưng ra về thì sớm hơn quy định .,negative
1302,"giảng viên đến lớp trễ , thường xuyên vắng nhưng không báo trước .",negative
1303,"có những phần kiến thức chỉ một nửa lớp được học nhưng giảng viên nghĩ là cả lớp đã học rồi nên chỉ overview , những sinh viên còn lại khó nắm được .",negative
1304,nhờ vậy trình của sinh viên lên rất nhiều sau mỗi buổi thực hành và làm bài tập .,positive
1305,thầy dạy rất tận tâm và nhiệt tình .,positive
1306,đôi khi đi quá sâu vào một vấn đề bên lề .,negative
1307,"thầy giảng bài hay , có nhiều bài tập ví dụ ngay trên lớp .",positive
1308,"bài tập cô đưa ra nhiều , và khó tìm hiểu , với kiến thực hiện tại của sinh viên thì khó có thể tìm hiểu và làm tốt bài tập cô ra .",negative
1309,thầy không dạy lý thuyết mà chỉ nói sơ qua về một số bài tập nên em không biết nhận xét gì về thầy .,negative
1310,"giảng viên nhiệt tình , đúng giờ .",positive
1311,"bổ xung trang thiết bị thực hành thực tiễn cho môn này , không chỉ đơn thuần là thực hành trên máy tính không .",negative
1312,"giải thích rõ vấn đề , hướng dẫn rõ .",positive
1313,"những bài giảng của thầy phù hợp với năng lực của sinh viên công nghệ thông tin ngoài những điều trong giáo án sinh viên hiểu được rất nhiều điều về thứ khác bài giảng của thầy rất lý thú , sinh động .",positive
1314,phòng thực hành cần nâng cấp và bổ sung thêm thiết bị để mọi người đều có điều kiện thực hành thực tế nhiều hơn .,negative
1315,giảng viên cho nhiều thử thách hay .,positive
1316,"giảng viên nhiệt tình , phương pháp dạy dễ tiếp cận , dễ hiểu .",positive
1317,"giảng viên dạy dễ hiểu , và đầy đủ nội dung .",positive
1318,"môn học nên tập trung vào chuyên sâu các mục , nên có biên soạn giáo trình mới , chuyên sâu hơn .",negative
1319,thích thầy chia sẻ kinh nghiệm .,positive
1320,"bài giảng hay và hiệu quá , bài tập bám sát kiến thức .",positive
1321,"giảng dạy nhiệt tình , luôn đổi mới nội dung .",positive
1322,"cô dạy có tâm , post tài liệu và bài tập lên moodle rất đầy đủ .",positive
1323,thầy cô đảm bảo thời gian lên lớp .,positive
1324,"sự hướng dẫn thực hành tận tâm , nhiệt tình .",positive
1325,thầy dạy rất vui và dễ hiểu .,positive
1326,"do thời gian mỗi buổi học khá ngắn nên giảng viên cần tập trung vào những chủ đề quan trọng , phần còn lại nên để sinh viên tự tìm hiểu .",negative
1327,"thầy dạy dễ hiểu , rất hài lòng .",positive
1328,"tiếng anh là môn đòi hỏi phải cần thời gian để luyện , nhưng ở đây nhà trường sắp lịch 1 ngày 4 tiết .",negative
1329,cô giảng dạy rất nhiệt tình và dễ hiểu .,positive
1330,"cập nhật liên tục những công nghệ mới , không giảng dạy những công nghệ đã quá cũ trang thiết bị thực hành cần hoàn thiện .",negative
1331,thầy giảng bài dễ hiểu và rất vui tính .,positive
1332,"nâng cao trang thiết bị phòng học doubledot máy chiếu , quạt .",negative
1333,"giúp sinh viên hiểu chuyên sâu hơn về lý thuyết đã học trên lớp , tạo điều kiện tối đa cho sinh viên .",positive
1334,"rõ ràng , căn bản , thực tế .",positive
1335,"thầy giảng rất hay , chúng em cảm ơn thầy .",positive
1336,cô nên tận tâm đi ạ .,negative
1337,"thầy hài hước , giọng truyền cảm .",positive
1338,"nhiệt tình , chịu khó lắng nghe !",positive
1339,có lẽ phải nâng cấp trang thiết bị .,negative
1340,"cả năm toàn học vòng lặp "" if "" "" for "" "" while "" đến bữa cuối mới lơ mơ học được struct với tạo file header mà ra đề 5 điểm trong phần đó .",negative
1341,"giảng viên nên cho số lượng bài tập vừa phải , giải chậm và sâu ở mỗi dạng toán đặc biệt là những dạng toán khó .",negative
1342,có nhiều tài liệu hay .,positive
1343,"lịch dạy học thay đổi liên tục , không cố định .",negative
1344,giảng viên vui vẻ nhiệt tình .,positive
1345,"có thể cho sinh viên đi thăm quan nhiều công ty xem quy mô và cách làm việc , để giúp hiểu rõ hơn vê ngành mình đang học .",negative
1346,"giảng viên trẻ nhưng giảng dạy tốt , tạo hứng thú cho người học .",positive
1347,bài tập và có code tham khảo .,positive
1348,mong thầy kiểm duyệt đề thi kỹ hơn trước khi đưa vào làm đề chính thức .,negative
1349,"phòng lab chán lắm , hư hỏng hết cả .",negative
1350,"em nghĩ đây là sự cố do phòng đào tạo buộc thầy thay đổi hình thức thi , ban đầu chúng em được thông báo là thi cuối kỳ trên máy tính , nhưng sau đó lại phải thi trên giấy .",negative
1351,giảng viên nhiệt tình giảng dạy và giải đáp thắc mắc của sinh viên .,positive
1352,"phương pháp tư duy cho sinh viên , để sinh viên tự giải quyết các vấn đề .",positive
1353,"giảng viên nhiệt tình , có truyền đạt kiến thức và kinh nghiệm thực tế .",positive
1354,cô viết ở góc bảng gần chổ bụt giảng khiến nhiều khi khó quan sát được ạ .,negative
1355,"nói nhỏ , rất khó nghe .",negative
1356,dạy đầy đủ chương trình .,positive
